formatted_date,open,high,low,close,adjclose,volume
2017-05-22,15.578397750854492,15.67515754699707,15.06044578552246,15.3450345993042,11.496065139770508,36396003
2017-05-23,15.39626121520996,15.709308624267578,15.3450345993042,15.447486877441406,11.5728178024292,25250278
2017-05-24,15.715001106262209,16.039432525634766,15.595473289489746,15.623931884765623,11.705001831054688,20439480
2017-05-25,15.749151229858398,15.851602554321287,15.28811740875244,15.515788078308104,11.623985290527344,19232124
2017-05-26,15.646698951721191,15.982514381408691,15.538556098937988,15.874370574951172,11.892632484436035,16851673
2017-05-29,15.874370574951172,15.874370574951172,15.874370574951172,15.874370574951172,11.892632484436035,0
2017-05-30,15.709308624267578,15.982514381408691,15.709308624267578,15.965438842773438,11.960855484008787,11403113
2017-05-31,15.93128776550293,16.03373908996582,15.663775444030762,15.663775444030762,11.734859466552734,19832991
2017-06-01,15.743459701538086,15.806069374084473,15.447486877441406,15.578397750854492,11.670893669128418,12689530
2017-06-02,15.686541557312012,15.726384162902832,15.225507736206056,15.350727081298828,11.508306503295898,23255295
2017-06-05,15.225507736206056,15.481637954711914,15.16858959197998,15.339343070983888,11.499770164489746,9915178
2017-06-06,15.339343070983888,15.67515754699707,15.322267532348633,15.544246673583984,11.653385162353516,11464605
2017-06-07,15.794686317443848,15.823144912719728,15.618241310119627,15.794686317443848,11.841139793395996,11706357
2017-06-08,15.709308624267578,15.709308624267578,15.401952743530272,15.555630683898926,11.661921501159668,13345212
2017-06-09,15.65239143371582,15.65239143371582,15.225507736206056,15.23689079284668,11.422964096069336,14258284
2017-06-12,15.219816207885742,15.259657859802246,14.758782386779783,14.992144584655762,11.239483833312988,29742722
2017-06-13,15.049062728881836,15.16858959197998,14.855542182922363,14.8726167678833,11.149869918823242,28608455
2017-06-14,15.094596862792969,15.527172088623049,15.094596862792969,15.447486877441406,11.580845832824709,44258571
2017-06-16,15.350727081298828,15.413335800170898,15.197049140930176,15.373494148254396,11.52537727355957,24328949
2017-06-19,15.327960014343262,15.589781761169434,15.28811740875244,15.413335800170898,11.555245399475098,8123295
2017-06-20,15.310884475708008,15.447486877441406,15.02629566192627,15.054754257202148,11.286420822143556,17963452
2017-06-21,15.15720558166504,15.24827480316162,14.8726167678833,14.969378471374512,11.22241497039795,14099458
2017-06-22,14.99783706665039,15.179973602294922,14.87830924987793,15.15720558166504,11.363225936889648,9682737
2017-06-23,15.100289344787598,15.24827480316162,14.98645305633545,15.031987190246582,11.269349098205566,6094755
2017-06-26,15.197049140930176,15.749151229858398,15.16858959197998,15.709308624267578,11.777130126953123,25899987
2017-06-27,15.67515754699707,15.783302307128906,15.447486877441406,15.53286361694336,11.644853591918944,24657493
2017-06-28,15.635315895080566,15.715001106262209,15.367801666259766,15.663775444030762,11.742997169494627,13164777
2017-06-29,15.76053524017334,15.817453384399414,15.453179359436035,15.737768173217772,11.798470497131348,11493770
2017-06-30,15.82883644104004,16.073583602905273,15.732075691223145,16.022357940673828,12.011825561523438,14842635
2017-07-03,16.005281448364258,16.136192321777344,15.885753631591797,16.05081558227539,12.11481761932373,12965191
2017-07-04,15.93698024749756,16.119117736816406,15.93128776550293,16.062198638916016,12.131568908691406,5349821
2017-07-05,16.102041244506836,16.141883850097656,15.800376892089844,16.067890167236328,12.135872840881348,13830649
2017-07-06,16.039432525634766,16.102041244506836,15.800376892089844,15.834527969360352,11.95961570739746,14871097
2017-07-07,15.90282917022705,15.982514381408691,15.612548828125,15.851602554321287,11.972511291503906,21390325
2017-07-10,15.914213180541992,16.096349716186523,15.82883644104004,16.02804946899414,12.105778694152832,21645430
2017-07-11,16.02804946899414,16.34678840637207,15.9483642578125,16.30694580078125,12.316429138183594,11721994
2017-07-12,16.50615882873535,16.78505516052246,16.375246047973633,16.739521026611328,12.643142700195312,29220214
2017-07-13,16.77936363220215,17.007034301757812,16.74521255493164,16.88750648498535,12.75491428375244,24366723
2017-07-14,17.007034301757812,17.024110794067383,16.81920623779297,16.904582977294922,12.767815589904783,17851712
2017-07-17,16.893199920654297,16.893199920654297,16.676910400390625,16.790746688842773,12.68183708190918,12200755
2017-07-18,16.773672103881836,17.0013427734375,16.608610153198242,17.0013427734375,12.840896606445312,13595574
2017-07-19,17.0013427734375,17.069644927978516,16.70536994934082,16.790746688842773,12.68183708190918,20218811
2017-07-20,16.796438217163086,17.0013427734375,16.72813606262207,16.733829498291016,12.638843536376951,16250455
2017-07-21,16.733829498291016,16.813514709472656,16.574459075927734,16.66552734375,12.587255477905272,11725859
2017-07-24,16.77936363220215,16.836280822753906,16.631376266479492,16.80782127380371,12.694732666015623,10448754
2017-07-25,16.876123428344727,17.115177154541016,16.847665786743164,17.08102798461914,12.901082038879396,29064024
2017-07-26,17.086719512939453,17.24039649963379,16.85904884338379,16.933040618896484,12.789311408996582,25062815
2017-07-27,17.075336456298828,17.092411041259766,16.750904083251953,16.910274505615234,12.772111892700195,16651209
2017-07-28,16.813514709472656,16.967191696166992,16.762287139892578,16.933040618896484,12.789311408996582,9378438
2017-07-31,16.98426628112793,17.189170837402344,16.8647403717041,17.18347930908203,12.978460311889648,16801250
2017-08-01,17.18347930908203,17.456684112548828,17.14363670349121,17.394075393676758,13.137514114379885,19170105
2017-08-02,17.354232788085938,17.701431274414062,17.314390182495117,17.621746063232422,13.3177490234375,22867895
2017-08-03,17.542062759399414,17.729890823364258,17.51929473876953,17.61605453491211,13.313447952270508,11301914
2017-08-04,17.61605453491211,17.707122802734375,17.55913734436035,17.633129119873047,13.326348304748535,12293344
2017-08-07,17.644514083862305,17.883567810058594,17.598979949951172,17.83803367614746,13.481207847595217,13046536
2017-08-08,17.803884506225586,18.264917373657227,17.764041900634766,18.025863647460938,13.62315845489502,23748990
2017-08-09,17.900644302368164,18.03724670410156,17.803884506225586,18.03724670410156,13.631772994995115,10366355
2017-08-10,18.09416389465332,18.09416389465332,17.701431274414062,17.866493225097656,13.502713203430176,11211082
2017-08-11,17.820959091186523,18.09416389465332,17.741273880004883,18.025863647460938,13.62315845489502,14456816
2017-08-14,17.986019134521484,18.458438873291016,17.957561492919922,18.384445190429688,13.894156455993652,18590321
2017-08-15,18.46982192993164,18.634883880615234,18.39013671875,18.42997932434082,13.928569793701172,12444967
2017-08-16,18.52104759216309,18.60642433166504,18.219383239746094,18.42997932434082,13.928569793701172,23259688
2017-08-17,18.327526092529297,18.441362380981445,18.20800018310547,18.27630043029785,13.812422752380373,11509231
2017-08-18,18.29906845092773,18.697492599487305,18.259225845336918,18.65195846557617,14.09633445739746,16628896
2017-08-21,18.691801071166992,18.782869338989254,18.5267391204834,18.64626693725586,14.092034339904783,11117965
2017-08-22,18.782869338989254,19.181293487548828,18.73164367675781,19.06745719909668,14.410358428955078,23973349
2017-08-23,19.06745719909668,19.34066390991211,19.010541915893555,19.23821258544922,14.53939723968506,16114997
2017-08-24,19.26667022705078,19.374814987182617,19.186986923217773,19.30082130432129,14.586714744567873,19674517
2017-08-25,19.31789779663086,19.38619804382324,19.19836807250977,19.31789779663086,14.599621772766112,12341660
2017-08-28,19.35204696655273,19.38050651550293,18.896705627441406,19.021923065185547,14.375943183898926,22816592
2017-08-29,18.98208236694336,19.346355438232425,18.839786529541016,19.346355438232425,14.621132850646973,13016141
2017-08-30,19.346355438232425,19.369123458862305,19.010541915893555,19.152835845947266,14.474872589111328,11425075
2017-08-31,19.22113609313965,19.26097869873047,18.930856704711918,19.112993240356445,14.4447660446167,14205752
2017-09-01,19.215444564819336,19.71632194519043,19.215444564819336,19.511417388916016,14.745879173278809,14556433
2017-09-04,19.448808670043945,19.50003433227539,19.30082130432129,19.49434280395508,14.741130828857422,7439853
2017-09-05,19.801698684692383,19.864307403564453,18.993465423583984,19.215444564819336,14.53023624420166,31203426
2017-09-06,19.369123458862305,19.6423282623291,19.3065128326416,19.505725860595703,14.74974250793457,26445335
2017-09-08,19.58540916442871,19.59679412841797,19.3065128326416,19.35204696655273,14.633540153503418,14782197
2017-09-11,19.625253677368164,20.205814361572266,19.568334579467773,20.09766960144043,15.197352409362791,19469484
2017-09-12,19.983835220336918,20.39364242553711,19.983835220336918,20.069211959838867,15.175833702087402,17319717
2017-09-13,20.109054565429688,20.325342178344727,20.01229476928711,20.15458869934082,15.240389823913574,17968723
2017-09-14,20.040752410888672,20.24565696716309,19.9781436920166,20.00090980529785,15.124189376831056,14347887
2017-09-15,20.063520431518555,20.4505615234375,19.909841537475582,20.427793502807617,15.446991920471191,30785279
2017-09-18,20.33672523498535,20.72945785522461,20.33672523498535,20.60423851013184,15.580408096313477,16643303
2017-09-19,20.575780868530277,20.712383270263672,20.382259368896484,20.666847229003903,15.62775421142578,16197923
2017-09-20,20.68961524963379,20.80914306640625,20.143205642700195,20.54732131958008,15.537371635437012,16202316
2017-09-21,20.62700653076172,20.76360893249512,20.3594913482666,20.55301284790039,15.541682243347168,13241554
2017-09-22,20.575780868530277,20.68961524963379,20.3594913482666,20.501787185668945,15.50294017791748,9299904
2017-09-25,20.41071891784668,20.501787185668945,20.01229476928711,20.15458869934082,15.240389823913574,16666494
2017-09-26,20.262731552124023,20.427793502807617,20.09766960144043,20.131820678710938,15.223180770874023,12826745
2017-09-27,20.25704002380371,20.31965065002441,19.733396530151367,19.92122459411621,15.063929557800291,13946079
2017-09-28,19.92122459411621,19.92122459411621,19.56264305114746,19.670787811279297,14.874554634094238,15679281
2017-09-29,19.80739021301269,20.05782890319824,19.750471115112305,19.949684143066406,15.085451126098633,13329576
2017-10-02,19.89276695251465,20.17735481262207,19.78462219238281,20.148895263671875,15.236093521118164,14325222
