Dates;Open;Close;High;Low
20/06/2012 10:04:00;19,73;19,76;19,77;19,69
20/06/2012 10:05:00;19,76;19,76;19,77;19,7
20/06/2012 10:06:00;19,75;19,77;19,77;19,73
20/06/2012 10:07:00;19,77;19,81;19,81;19,77
20/06/2012 10:08:00;19,8;19,86;19,86;19,8
20/06/2012 10:09:00;19,87;19,93;19,94;19,87
20/06/2012 10:10:00;19,94;19,98;19,98;19,93
20/06/2012 10:11:00;19,97;20,01;20,02;19,97
20/06/2012 10:12:00;20,01;20,04;20,08;20,01
20/06/2012 10:13:00;20,06;20,04;20,08;20,02
20/06/2012 10:14:00;20,04;20,0;20,05;20,0
20/06/2012 10:15:00;20,0;20,0;20,01;20,0
20/06/2012 10:16:00;20,0;19,95;20,01;19,95
20/06/2012 10:17:00;19,95;20,01;20,01;19,92
20/06/2012 10:18:00;20,01;19,97;20,01;19,96
20/06/2012 10:19:00;19,96;19,92;19,97;19,92
20/06/2012 10:20:00;19,93;19,88;19,93;19,87
20/06/2012 10:21:00;19,89;19,89;19,9;19,86
20/06/2012 10:22:00;19,89;19,83;19,89;19,8
20/06/2012 10:23:00;19,84;19,83;19,85;19,81
20/06/2012 10:24:00;19,82;19,8;19,82;19,79
20/06/2012 10:25:00;19,8;19,79;19,83;19,79
20/06/2012 10:26:00;19,81;19,84;19,84;19,81
20/06/2012 10:27:00;19,83;19,82;19,83;19,8
20/06/2012 10:28:00;19,82;19,81;19,82;19,81
20/06/2012 10:29:00;19,82;19,82;19,83;19,81
20/06/2012 10:30:00;19,83;19,89;19,89;19,81
20/06/2012 10:31:00;19,87;19,84;19,88;19,84
20/06/2012 10:32:00;19,85;19,82;19,85;19,82
20/06/2012 10:33:00;19,81;19,79;19,82;19,79
20/06/2012 10:34:00;19,79;19,71;19,8;19,7
20/06/2012 10:35:00;19,71;19,72;19,74;19,7
20/06/2012 10:36:00;19,72;19,69;19,73;19,68
20/06/2012 10:37:00;19,69;19,66;19,7;19,66
20/06/2012 10:38:00;19,67;19,7;19,73;19,67
20/06/2012 10:39:00;19,7;19,71;19,72;19,7
20/06/2012 10:40:00;19,71;19,73;19,73;19,7
20/06/2012 10:41:00;19,74;19,74;19,75;19,72
20/06/2012 10:42:00;19,74;19,74;19,75;19,72
20/06/2012 10:43:00;19,73;19,75;19,76;19,73
