Dates;Open;Close;High;Low
13/06/2012 10:02:00;18,53;18,5;18,53;18,49
13/06/2012 10:03:00;18,5;18,5;18,52;18,49
13/06/2012 10:04:00;18,5;18,49;18,5;18,48
13/06/2012 10:05:00;18,49;18,47;18,5;18,45
13/06/2012 10:06:00;18,47;18,46;18,48;18,45
13/06/2012 10:07:00;18,47;18,47;18,49;18,46
13/06/2012 10:08:00;18,47;18,47;18,47;18,45
13/06/2012 10:09:00;18,48;18,49;18,5;18,47
13/06/2012 10:10:00;18,48;18,48;18,49;18,45
13/06/2012 10:11:00;18,48;18,43;18,49;18,43
13/06/2012 10:12:00;18,43;18,44;18,45;18,43
13/06/2012 10:13:00;18,44;18,45;18,45;18,44
13/06/2012 10:14:00;18,44;18,43;18,45;18,43
13/06/2012 10:15:00;18,43;18,43;18,44;18,43
13/06/2012 10:16:00;18,44;18,42;18,44;18,42
13/06/2012 10:17:00;18,42;18,43;18,43;18,4
13/06/2012 10:18:00;18,43;18,45;18,45;18,42
13/06/2012 10:19:00;18,46;18,5;18,5;18,46
13/06/2012 10:20:00;18,5;18,5;18,5;18,49
13/06/2012 10:21:00;18,5;18,51;18,52;18,5
13/06/2012 10:22:00;18,51;18,52;18,52;18,51
13/06/2012 10:23:00;18,52;18,52;18,54;18,52
13/06/2012 10:24:00;18,52;18,5;18,54;18,5
13/06/2012 10:25:00;18,52;18,54;18,54;18,52
13/06/2012 10:26:00;18,53;18,54;18,55;18,53
13/06/2012 10:27:00;18,54;18,53;18,54;18,51
13/06/2012 10:28:00;18,52;18,51;18,52;18,5
13/06/2012 10:29:00;18,5;18,52;18,53;18,5
13/06/2012 10:30:00;18,51;18,5;18,52;18,5
13/06/2012 10:31:00;18,5;18,47;18,51;18,47
13/06/2012 10:32:00;18,48;18,53;18,53;18,47
13/06/2012 10:33:00;18,52;18,49;18,52;18,49
13/06/2012 10:34:00;18,49;18,48;18,49;18,47
13/06/2012 10:35:00;18,47;18,45;18,48;18,45
13/06/2012 10:36:00;18,45;18,47;18,48;18,45
13/06/2012 10:37:00;18,48;18,5;18,5;18,47
13/06/2012 10:38:00;18,5;18,52;18,53;18,5
13/06/2012 10:39:00;18,51;18,49;18,51;18,48
13/06/2012 10:40:00;18,5;18,49;18,53;18,49
13/06/2012 10:41:00;18,49;18,53;18,53;18,48
13/06/2012 10:42:00;18,52;18,51;18,53;18,49
13/06/2012 10:43:00;18,49;18,49;18,51;18,47
13/06/2012 10:44:00;18,49;18,52;18,53;18,49
13/06/2012 10:45:00;18,51;18,51;18,52;18,48
13/06/2012 10:46:00;18,52;18,51;18,53;18,51
13/06/2012 10:47:00;18,53;18,53;18,54;18,52
13/06/2012 10:48:00;18,54;18,54;18,54;18,51
13/06/2012 10:49:00;18,54;18,54;18,54;18,53
13/06/2012 10:50:00;18,54;18,52;18,54;18,5
13/06/2012 10:51:00;18,51;18,51;18,52;18,5
13/06/2012 10:52:00;18,52;18,52;18,52;18,51
13/06/2012 10:53:00;18,52;18,52;18,53;18,5
13/06/2012 10:54:00;18,51;18,52;18,53;18,5
13/06/2012 10:55:00;18,51;18,51;18,51;18,5
13/06/2012 10:56:00;18,5;18,51;18,51;18,5
13/06/2012 10:57:00;18,51;18,53;18,53;18,5
13/06/2012 10:58:00;18,54;18,52;18,54;18,52
13/06/2012 10:59:00;18,52;18,52;18,53;18,51
13/06/2012 11:00:00;18,53;18,54;18,54;18,52
13/06/2012 11:01:00;18,54;18,52;18,54;18,52
13/06/2012 11:02:00;18,52;18,51;18,53;18,5
13/06/2012 11:03:00;18,51;18,5;18,51;18,5
13/06/2012 11:04:00;18,5;18,55;18,57;18,5
13/06/2012 11:05:00;18,54;18,56;18,56;18,53
13/06/2012 11:06:00;18,55;18,54;18,56;18,54
13/06/2012 11:07:00;18,54;18,55;18,55;18,54
13/06/2012 11:08:00;18,55;18,58;18,59;18,54
13/06/2012 11:09:00;18,58;18,66;18,66;18,58
13/06/2012 11:10:00;18,66;18,64;18,68;18,63
13/06/2012 11:11:00;18,64;18,61;18,64;18,61
13/06/2012 11:12:00;18,61;18,62;18,65;18,61
13/06/2012 11:13:00;18,63;18,64;18,66;18,62
13/06/2012 11:14:00;18,64;18,62;18,65;18,62
13/06/2012 11:15:00;18,63;18,63;18,65;18,62
13/06/2012 11:16:00;18,63;18,63;18,64;18,62
13/06/2012 11:17:00;18,63;18,61;18,63;18,61
13/06/2012 11:18:00;18,61;18,62;18,62;18,61
13/06/2012 11:19:00;18,61;18,63;18,63;18,61
13/06/2012 11:20:00;18,62;18,63;18,63;18,62
13/06/2012 11:21:00;18,64;18,64;18,64;18,63
13/06/2012 11:22:00;18,63;18,62;18,64;18,62
13/06/2012 11:23:00;18,62;18,63;18,63;18,61
13/06/2012 11:24:00;18,62;18,63;18,64;18,62
13/06/2012 11:25:00;18,63;18,64;18,64;18,62
13/06/2012 11:26:00;18,64;18,62;18,64;18,62
13/06/2012 11:27:00;18,62;18,63;18,63;18,62
13/06/2012 11:28:00;18,62;18,64;18,65;18,62
13/06/2012 11:29:00;18,65;18,67;18,67;18,64
13/06/2012 11:30:00;18,67;18,66;18,67;18,66
13/06/2012 11:31:00;18,66;18,73;18,73;18,66
13/06/2012 11:32:00;18,72;18,75;18,75;18,72
13/06/2012 11:33:00;18,74;18,74;18,75;18,73
13/06/2012 11:34:00;18,74;18,73;18,75;18,72
13/06/2012 11:35:00;18,73;18,74;18,75;18,71
13/06/2012 11:36:00;18,74;18,76;18,76;18,74
13/06/2012 11:37:00;18,75;18,78;18,78;18,75
13/06/2012 11:38:00;18,78;18,79;18,79;18,77
13/06/2012 11:39:00;18,79;18,8;18,82;18,78
13/06/2012 11:40:00;18,8;18,76;18,81;18,76
13/06/2012 11:41:00;18,76;18,74;18,76;18,74
13/06/2012 11:42:00;18,75;18,75;18,75;18,73
13/06/2012 11:43:00;18,73;18,75;18,75;18,73
13/06/2012 11:44:00;18,75;18,75;18,75;18,74
13/06/2012 11:45:00;18,75;18,76;18,77;18,75
13/06/2012 11:46:00;18,77;18,76;18,78;18,75
13/06/2012 11:47:00;18,75;18,75;18,77;18,75
13/06/2012 11:48:00;18,75;18,73;18,76;18,72
13/06/2012 11:49:00;18,73;18,72;18,74;18,71
13/06/2012 11:50:00;18,72;18,72;18,73;18,72
13/06/2012 11:51:00;18,73;18,72;18,73;18,72
13/06/2012 11:52:00;18,73;18,73;18,73;18,72
13/06/2012 11:53:00;18,72;18,72;18,73;18,71
13/06/2012 11:54:00;18,71;18,74;18,74;18,71
13/06/2012 11:55:00;18,74;18,73;18,74;18,73
13/06/2012 11:56:00;18,73;18,77;18,77;18,72
13/06/2012 11:57:00;18,77;18,77;18,77;18,75
13/06/2012 11:58:00;18,77;18,78;18,8;18,77
13/06/2012 11:59:00;18,78;18,77;18,78;18,77
13/06/2012 12:00:00;18,77;18,76;18,77;18,75
13/06/2012 12:01:00;18,77;18,75;18,77;18,73
13/06/2012 12:02:00;18,75;18,72;18,75;18,72
13/06/2012 12:03:00;18,74;18,72;18,74;18,7
13/06/2012 12:04:00;18,72;18,73;18,73;18,71
13/06/2012 12:05:00;18,73;18,73;18,74;18,72
13/06/2012 12:06:00;18,72;18,73;18,73;18,72
13/06/2012 12:07:00;18,73;18,73;18,74;18,72
13/06/2012 12:08:00;18,75;18,73;18,75;18,72
13/06/2012 12:09:00;18,73;18,72;18,73;18,72
13/06/2012 12:10:00;18,73;18,73;18,73;18,72
13/06/2012 12:11:00;18,73;18,72;18,73;18,72
13/06/2012 12:12:00;18,73;18,71;18,73;18,7
13/06/2012 12:13:00;18,7;18,7;18,7;18,69
13/06/2012 12:14:00;18,7;18,73;18,73;18,69
13/06/2012 12:15:00;18,73;18,73;18,73;18,72
13/06/2012 12:16:00;18,73;18,71;18,73;18,7
13/06/2012 12:17:00;18,71;18,73;18,73;18,7
13/06/2012 12:18:00;18,73;18,73;18,73;18,72
13/06/2012 12:19:00;18,73;18,72;18,73;18,72
13/06/2012 12:20:00;18,73;18,73;18,74;18,72
13/06/2012 12:21:00;18,74;18,77;18,77;18,73
13/06/2012 12:22:00;18,77;18,77;18,79;18,76
13/06/2012 12:23:00;18,76;18,77;18,78;18,75
13/06/2012 12:24:00;18,77;18,77;18,78;18,76
13/06/2012 12:25:00;18,77;18,76;18,77;18,76
13/06/2012 12:26:00;18,77;18,75;18,78;18,75
13/06/2012 12:27:00;18,75;18,75;18,76;18,74
13/06/2012 12:28:00;18,74;18,7;18,76;18,7
13/06/2012 12:29:00;18,7;18,73;18,74;18,7
13/06/2012 12:30:00;18,73;18,71;18,74;18,7
13/06/2012 12:31:00;18,71;18,72;18,72;18,71
13/06/2012 12:32:00;18,72;18,73;18,74;18,71
13/06/2012 12:33:00;18,73;18,74;18,74;18,73
13/06/2012 12:34:00;18,74;18,74;18,74;18,73
13/06/2012 12:35:00;18,73;18,73;18,74;18,73
13/06/2012 12:36:00;18,73;18,73;18,74;18,73
13/06/2012 12:37:00;18,75;18,75;18,76;18,74
13/06/2012 12:38:00;18,75;18,73;18,76;18,73
13/06/2012 12:39:00;18,73;18,73;18,73;18,73
13/06/2012 12:40:00;18,72;18,73;18,73;18,72
13/06/2012 12:41:00;18,73;18,74;18,74;18,72
13/06/2012 12:42:00;18,74;18,73;18,74;18,73
13/06/2012 12:43:00;18,73;18,75;18,75;18,73
13/06/2012 12:44:00;18,75;18,76;18,76;18,75
13/06/2012 12:45:00;18,76;18,76;18,76;18,75
13/06/2012 12:46:00;18,75;18,74;18,76;18,73
13/06/2012 12:47:00;18,74;18,74;18,75;18,73
13/06/2012 12:48:00;18,75;18,75;18,76;18,75
13/06/2012 12:49:00;18,75;18,74;18,75;18,74
13/06/2012 12:50:00;18,74;18,74;18,74;18,74
13/06/2012 12:51:00;18,75;18,73;18,75;18,73
13/06/2012 12:52:00;18,73;18,7;18,73;18,7
13/06/2012 12:53:00;18,72;18,72;18,75;18,71
13/06/2012 12:54:00;18,72;18,73;18,73;18,72
13/06/2012 12:55:00;18,73;18,71;18,73;18,71
13/06/2012 12:56:00;18,72;18,73;18,73;18,72
13/06/2012 12:57:00;18,73;18,73;18,74;18,71
13/06/2012 12:58:00;18,71;18,66;18,72;18,66
13/06/2012 12:59:00;18,68;18,72;18,72;18,68
13/06/2012 13:00:00;18,71;18,7;18,71;18,7
13/06/2012 13:01:00;18,71;18,69;18,71;18,67
13/06/2012 13:02:00;18,68;18,68;18,68;18,65
13/06/2012 13:03:00;18,67;18,68;18,68;18,64
13/06/2012 13:04:00;18,68;18,67;18,68;18,66
13/06/2012 13:05:00;18,67;18,64;18,67;18,64
13/06/2012 13:06:00;18,63;18,62;18,63;18,62
13/06/2012 13:07:00;18,62;18,64;18,64;18,62
13/06/2012 13:08:00;18,65;18,62;18,65;18,62
13/06/2012 13:09:00;18,61;18,6;18,61;18,59
13/06/2012 13:10:00;18,6;18,62;18,62;18,6
13/06/2012 13:11:00;18,62;18,64;18,64;18,61
13/06/2012 13:12:00;18,64;18,65;18,65;18,64
13/06/2012 13:13:00;18,65;18,65;18,65;18,63
13/06/2012 13:14:00;18,65;18,65;18,65;18,65
13/06/2012 13:15:00;18,65;18,65;18,65;18,65
13/06/2012 13:16:00;18,66;18,67;18,67;18,66
13/06/2012 13:17:00;18,67;18,64;18,67;18,64
13/06/2012 13:18:00;18,66;18,67;18,68;18,66
13/06/2012 13:19:00;18,67;18,68;18,68;18,66
13/06/2012 13:20:00;18,68;18,69;18,69;18,67
13/06/2012 13:21:00;18,69;18,66;18,7;18,66
13/06/2012 13:22:00;18,66;18,66;18,66;18,66
13/06/2012 13:23:00;18,66;18,66;18,66;18,65
13/06/2012 13:24:00;18,68;18,67;18,68;18,67
13/06/2012 13:25:00;18,69;18,69;18,69;18,69
13/06/2012 13:26:00;18,68;18,69;18,69;18,68
13/06/2012 13:27:00;18,68;18,68;18,68;18,66
13/06/2012 13:28:00;18,68;18,68;18,68;18,67
13/06/2012 13:29:00;18,68;18,69;18,7;18,68
13/06/2012 13:30:00;18,69;18,68;18,69;18,68
13/06/2012 13:31:00;18,68;18,69;18,7;18,68
13/06/2012 13:32:00;18,7;18,72;18,72;18,7
13/06/2012 13:33:00;18,72;18,72;18,73;18,71
13/06/2012 13:34:00;18,72;18,7;18,72;18,69
13/06/2012 13:35:00;18,71;18,71;18,71;18,7
13/06/2012 13:36:00;18,71;18,71;18,71;18,7
13/06/2012 13:37:00;18,71;18,71;18,71;18,7
13/06/2012 13:38:00;18,71;18,72;18,72;18,71
13/06/2012 13:39:00;18,72;18,73;18,75;18,71
13/06/2012 13:40:00;18,74;18,76;18,76;18,72
13/06/2012 13:41:00;18,76;18,75;18,76;18,74
13/06/2012 13:42:00;18,75;18,74;18,75;18,73
13/06/2012 13:43:00;18,74;18,75;18,75;18,73
13/06/2012 13:44:00;18,75;18,75;18,77;18,75
13/06/2012 13:45:00;18,76;18,75;18,76;18,75
13/06/2012 13:46:00;18,75;18,73;18,75;18,73
13/06/2012 13:47:00;18,74;18,72;18,74;18,72
13/06/2012 13:48:00;18,72;18,72;18,72;18,71
13/06/2012 13:49:00;18,72;18,72;18,72;18,7
13/06/2012 13:50:00;18,72;18,72;18,72;18,71
13/06/2012 13:51:00;18,72;18,72;18,72;18,71
13/06/2012 13:52:00;18,72;18,73;18,73;18,72
13/06/2012 13:53:00;18,73;18,72;18,74;18,72
13/06/2012 13:54:00;18,72;18,73;18,73;18,72
13/06/2012 13:55:00;18,73;18,72;18,73;18,72
13/06/2012 13:56:00;18,72;18,72;18,72;18,72
13/06/2012 13:57:00;18,72;18,73;18,73;18,72
13/06/2012 13:58:00;18,73;18,73;18,73;18,72
13/06/2012 13:59:00;18,73;18,74;18,74;18,72
13/06/2012 14:00:00;18,73;18,75;18,75;18,73
13/06/2012 14:01:00;18,75;18,75;18,77;18,74
13/06/2012 14:02:00;18,76;18,78;18,79;18,76
13/06/2012 14:03:00;18,78;18,78;18,79;18,77
13/06/2012 14:04:00;18,78;18,77;18,78;18,77
13/06/2012 14:05:00;18,77;18,77;18,78;18,76
13/06/2012 14:06:00;18,77;18,78;18,78;18,76
13/06/2012 14:07:00;18,77;18,78;18,79;18,77
13/06/2012 14:08:00;18,78;18,8;18,8;18,78
13/06/2012 14:09:00;18,8;18,8;18,81;18,79
13/06/2012 14:10:00;18,8;18,83;18,83;18,8
13/06/2012 14:11:00;18,82;18,84;18,84;18,81
13/06/2012 14:12:00;18,83;18,83;18,85;18,82
13/06/2012 14:13:00;18,82;18,82;18,83;18,81
13/06/2012 14:14:00;18,82;18,82;18,82;18,81
13/06/2012 14:15:00;18,81;18,82;18,83;18,81
13/06/2012 14:16:00;18,81;18,82;18,82;18,81
13/06/2012 14:17:00;18,82;18,81;18,82;18,8
13/06/2012 14:18:00;18,81;18,81;18,82;18,8
13/06/2012 14:19:00;18,81;18,82;18,82;18,8
13/06/2012 14:20:00;18,82;18,83;18,83;18,82
13/06/2012 14:21:00;18,83;18,84;18,84;18,82
13/06/2012 14:22:00;18,85;18,84;18,85;18,84
13/06/2012 14:23:00;18,85;18,86;18,87;18,85
13/06/2012 14:24:00;18,86;18,85;18,87;18,84
13/06/2012 14:25:00;18,85;18,85;18,87;18,84
13/06/2012 14:26:00;18,84;18,87;18,87;18,84
13/06/2012 14:27:00;18,87;18,87;18,88;18,86
13/06/2012 14:28:00;18,87;18,89;18,9;18,87
13/06/2012 14:29:00;18,9;18,88;18,9;18,88
13/06/2012 14:30:00;18,87;18,89;18,89;18,87
13/06/2012 14:31:00;18,89;18,9;18,9;18,88
13/06/2012 14:32:00;18,9;18,89;18,9;18,88
13/06/2012 14:33:00;18,89;18,9;18,91;18,88
13/06/2012 14:34:00;18,9;18,9;18,92;18,89
13/06/2012 14:35:00;18,91;18,89;18,91;18,86
13/06/2012 14:36:00;18,89;18,89;18,89;18,88
13/06/2012 14:37:00;18,89;18,9;18,9;18,88
13/06/2012 14:38:00;18,9;18,9;18,9;18,89
13/06/2012 14:39:00;18,9;18,91;18,91;18,89
13/06/2012 14:40:00;18,91;18,89;18,91;18,87
13/06/2012 14:41:00;18,89;18,89;18,89;18,88
13/06/2012 14:42:00;18,89;18,89;18,89;18,88
13/06/2012 14:43:00;18,88;18,89;18,89;18,86
13/06/2012 14:44:00;18,9;18,89;18,9;18,86
13/06/2012 14:45:00;18,88;18,89;18,9;18,87
13/06/2012 14:46:00;18,89;18,89;18,9;18,88
13/06/2012 14:47:00;18,89;18,9;18,9;18,89
13/06/2012 14:48:00;18,9;18,9;18,9;18,89
13/06/2012 14:49:00;18,9;18,9;18,91;18,88
13/06/2012 14:50:00;18,9;18,9;18,91;18,88
13/06/2012 14:51:00;18,9;18,9;18,9;18,9
13/06/2012 14:52:00;18,9;18,9;18,9;18,89
13/06/2012 14:53:00;18,89;18,9;18,9;18,89
13/06/2012 14:54:00;18,9;18,9;18,9;18,89
13/06/2012 14:55:00;18,9;18,9;18,91;18,88
13/06/2012 14:56:00;18,89;18,88;18,9;18,87
13/06/2012 14:57:00;18,88;18,87;18,9;18,86
13/06/2012 14:58:00;18,88;18,87;18,88;18,86
13/06/2012 14:59:00;18,87;18,86;18,87;18,83
13/06/2012 15:00:00;18,86;18,85;18,86;18,84
13/06/2012 15:01:00;18,85;18,86;18,86;18,84
13/06/2012 15:02:00;18,86;18,86;18,86;18,85
13/06/2012 15:03:00;18,86;18,86;18,86;18,85
13/06/2012 15:04:00;18,86;18,87;18,87;18,85
13/06/2012 15:05:00;18,87;18,87;18,88;18,87
13/06/2012 15:06:00;18,88;18,89;18,9;18,88
13/06/2012 15:07:00;18,89;18,9;18,9;18,89
13/06/2012 15:08:00;18,9;18,89;18,9;18,88
13/06/2012 15:09:00;18,89;18,88;18,89;18,88
13/06/2012 15:10:00;18,88;18,88;18,9;18,88
