Dates;Open;Close;High;Low
12/04/2012 10:02:00;21,51;21,42;21,51;21,42
12/04/2012 10:03:00;21,48;21,5;21,5;21,48
12/04/2012 10:04:00;21,5;21,5;21,52;21,5
12/04/2012 10:05:00;21,5;21,54;21,57;21,5
12/04/2012 10:06:00;21,54;21,54;21,54;21,54
12/04/2012 10:07:00;21,51;21,53;21,53;21,5
12/04/2012 10:08:00;21,53;21,5;21,53;21,5
12/04/2012 10:09:00;21,52;21,5;21,52;21,5
12/04/2012 10:10:00;21,52;21,48;21,52;21,48
12/04/2012 10:11:00;21,48;21,5;21,52;21,48
12/04/2012 10:12:00;21,49;21,52;21,52;21,48
12/04/2012 10:13:00;21,51;21,51;21,52;21,51
12/04/2012 10:14:00;21,51;21,57;21,57;21,51
12/04/2012 10:15:00;21,57;21,52;21,57;21,52
12/04/2012 10:16:00;21,53;21,49;21,53;21,49
12/04/2012 10:17:00;21,48;21,48;21,49;21,47
12/04/2012 10:18:00;21,48;21,48;21,48;21,47
12/04/2012 10:19:00;21,47;21,38;21,47;21,38
12/04/2012 10:20:00;21,38;21,43;21,43;21,38
12/04/2012 10:21:00;21,43;21,47;21,47;21,42
12/04/2012 10:22:00;21,48;21,42;21,49;21,4
12/04/2012 10:23:00;21,43;21,44;21,46;21,42
12/04/2012 10:24:00;21,43;21,44;21,44;21,42
12/04/2012 10:25:00;21,44;21,44;21,45;21,43
12/04/2012 10:26:00;21,44;21,44;21,44;21,42
12/04/2012 10:27:00;21,44;21,46;21,46;21,43
12/04/2012 10:28:00;21,45;21,42;21,45;21,42
12/04/2012 10:29:00;21,42;21,41;21,42;21,41
12/04/2012 10:30:00;21,42;21,42;21,43;21,41
12/04/2012 10:31:00;21,43;21,44;21,45;21,43
12/04/2012 10:32:00;21,44;21,44;21,44;21,43
12/04/2012 10:33:00;21,43;21,43;21,45;21,42
12/04/2012 10:34:00;21,43;21,47;21,47;21,42
12/04/2012 10:35:00;21,47;21,53;21,53;21,47
12/04/2012 10:36:00;21,53;21,53;21,55;21,52
12/04/2012 10:37:00;21,54;21,57;21,57;21,53
12/04/2012 10:38:00;21,57;21,57;21,59;21,55
12/04/2012 10:39:00;21,56;21,56;21,58;21,55
12/04/2012 10:40:00;21,58;21,65;21,66;21,57
12/04/2012 10:41:00;21,65;21,63;21,65;21,63
12/04/2012 10:42:00;21,65;21,65;21,66;21,62
12/04/2012 10:43:00;21,65;21,62;21,66;21,62
12/04/2012 10:44:00;21,62;21,64;21,68;21,62
12/04/2012 10:45:00;21,65;21,64;21,67;21,64
12/04/2012 10:46:00;21,66;21,66;21,67;21,64
12/04/2012 10:47:00;21,66;21,7;21,71;21,64
12/04/2012 10:48:00;21,72;21,74;21,74;21,7
12/04/2012 10:49:00;21,73;21,75;21,75;21,73
12/04/2012 10:50:00;21,75;21,74;21,75;21,73
12/04/2012 10:51:00;21,75;21,75;21,76;21,74
12/04/2012 10:52:00;21,75;21,74;21,77;21,73
12/04/2012 10:53:00;21,74;21,77;21,79;21,74
12/04/2012 10:54:00;21,77;21,81;21,81;21,77
12/04/2012 10:55:00;21,81;21,81;21,85;21,79
12/04/2012 10:56:00;21,81;21,84;21,84;21,81
12/04/2012 10:57:00;21,85;21,8;21,85;21,8
12/04/2012 10:58:00;21,81;21,79;21,82;21,79
12/04/2012 10:59:00;21,8;21,8;21,81;21,78
12/04/2012 11:00:00;21,8;21,8;21,82;21,8
12/04/2012 11:01:00;21,81;21,79;21,81;21,78
12/04/2012 11:02:00;21,79;21,8;21,81;21,78
12/04/2012 11:03:00;21,79;21,8;21,81;21,78
12/04/2012 11:04:00;21,8;21,76;21,8;21,75
12/04/2012 11:05:00;21,75;21,73;21,77;21,72
12/04/2012 11:06:00;21,76;21,76;21,76;21,74
12/04/2012 11:07:00;21,76;21,74;21,76;21,73
12/04/2012 11:08:00;21,74;21,76;21,78;21,74
12/04/2012 11:09:00;21,76;21,75;21,78;21,75
12/04/2012 11:10:00;21,75;21,76;21,77;21,74
12/04/2012 11:11:00;21,76;21,76;21,77;21,75
12/04/2012 11:12:00;21,75;21,76;21,76;21,75
12/04/2012 11:13:00;21,76;21,79;21,79;21,75
12/04/2012 11:14:00;21,79;21,78;21,79;21,78
12/04/2012 11:15:00;21,78;21,79;21,8;21,78
12/04/2012 11:16:00;21,79;21,81;21,81;21,79
12/04/2012 11:17:00;21,81;21,79;21,82;21,79
12/04/2012 11:18:00;21,79;21,76;21,8;21,75
12/04/2012 11:19:00;21,78;21,8;21,8;21,76
