Dates;Open;Close;High;Low
28/06/2012 10:03:00;17,6;17,53;17,66;17,51
28/06/2012 10:04:00;17,56;17,5;17,56;17,5
28/06/2012 10:05:00;17,5;17,46;17,53;17,46
28/06/2012 10:06:00;17,48;17,45;17,49;17,42
28/06/2012 10:07:00;17,46;17,46;17,49;17,45
28/06/2012 10:08:00;17,47;17,49;17,5;17,47
28/06/2012 10:09:00;17,5;17,49;17,5;17,47
28/06/2012 10:10:00;17,48;17,5;17,5;17,47
28/06/2012 10:11:00;17,5;17,51;17,51;17,5
28/06/2012 10:12:00;17,5;17,5;17,51;17,5
28/06/2012 10:13:00;17,51;17,51;17,51;17,5
28/06/2012 10:14:00;17,51;17,52;17,52;17,5
28/06/2012 10:15:00;17,52;17,56;17,56;17,52
28/06/2012 10:16:00;17,56;17,57;17,57;17,55
28/06/2012 10:17:00;17,58;17,59;17,61;17,57
28/06/2012 10:18:00;17,59;17,58;17,6;17,57
28/06/2012 10:19:00;17,57;17,54;17,57;17,52
28/06/2012 10:20:00;17,54;17,52;17,55;17,52
28/06/2012 10:21:00;17,52;17,52;17,53;17,51
28/06/2012 10:22:00;17,52;17,47;17,52;17,46
28/06/2012 10:23:00;17,47;17,48;17,48;17,46
28/06/2012 10:24:00;17,48;17,48;17,49;17,47
28/06/2012 10:25:00;17,48;17,5;17,51;17,47
28/06/2012 10:26:00;17,51;17,52;17,53;17,51
28/06/2012 10:27:00;17,53;17,51;17,53;17,5
28/06/2012 10:28:00;17,51;17,51;17,51;17,5
28/06/2012 10:29:00;17,51;17,53;17,53;17,51
28/06/2012 10:30:00;17,53;17,59;17,61;17,53
28/06/2012 10:31:00;17,59;17,58;17,59;17,56
28/06/2012 10:32:00;17,58;17,53;17,58;17,53
28/06/2012 10:33:00;17,55;17,56;17,56;17,52
28/06/2012 10:34:00;17,56;17,54;17,56;17,54
28/06/2012 10:35:00;17,54;17,56;17,56;17,54
28/06/2012 10:36:00;17,55;17,54;17,55;17,54
28/06/2012 10:37:00;17,55;17,61;17,61;17,54
28/06/2012 10:38:00;17,61;17,62;17,63;17,59
28/06/2012 10:39:00;17,63;17,65;17,66;17,62
28/06/2012 10:40:00;17,66;17,7;17,7;17,65
28/06/2012 10:41:00;17,7;17,72;17,73;17,7
28/06/2012 10:42:00;17,71;17,7;17,71;17,69
28/06/2012 10:43:00;17,7;17,71;17,72;17,7
28/06/2012 10:44:00;17,71;17,67;17,72;17,66
28/06/2012 10:45:00;17,66;17,69;17,69;17,66
28/06/2012 10:46:00;17,7;17,71;17,71;17,7
28/06/2012 10:47:00;17,72;17,72;17,72;17,71
28/06/2012 10:48:00;17,72;17,73;17,73;17,71
28/06/2012 10:49:00;17,73;17,72;17,76;17,72
28/06/2012 10:50:00;17,73;17,73;17,75;17,72
28/06/2012 10:51:00;17,74;17,75;17,75;17,72
28/06/2012 10:52:00;17,75;17,78;17,79;17,74
28/06/2012 10:53:00;17,78;17,76;17,78;17,76
28/06/2012 10:54:00;17,76;17,77;17,78;17,76
28/06/2012 10:55:00;17,77;17,79;17,79;17,76
28/06/2012 10:56:00;17,79;17,77;17,79;17,77
28/06/2012 10:57:00;17,77;17,77;17,78;17,76
28/06/2012 10:58:00;17,77;17,74;17,78;17,74
28/06/2012 10:59:00;17,74;17,76;17,76;17,72
28/06/2012 11:00:00;17,76;17,75;17,76;17,74
28/06/2012 11:01:00;17,76;17,82;17,82;17,76
28/06/2012 11:02:00;17,81;17,87;17,87;17,81
28/06/2012 11:03:00;17,87;17,88;17,89;17,86
28/06/2012 11:04:00;17,88;17,89;17,89;17,87
28/06/2012 11:05:00;17,89;17,88;17,89;17,88
28/06/2012 11:06:00;17,88;17,84;17,88;17,83
28/06/2012 11:07:00;17,85;17,78;17,85;17,78
28/06/2012 11:08:00;17,78;17,77;17,81;17,76
28/06/2012 11:09:00;17,77;17,79;17,79;17,75
28/06/2012 11:10:00;17,8;17,82;17,83;17,79
28/06/2012 11:11:00;17,81;17,85;17,86;17,81
28/06/2012 11:12:00;17,84;17,86;17,86;17,83
28/06/2012 11:13:00;17,85;17,84;17,87;17,84
28/06/2012 11:14:00;17,85;17,85;17,86;17,84
28/06/2012 11:15:00;17,85;17,84;17,86;17,82
28/06/2012 11:16:00;17,82;17,85;17,85;17,82
28/06/2012 11:17:00;17,85;17,88;17,88;17,84
28/06/2012 11:18:00;17,88;17,96;17,99;17,88
28/06/2012 11:19:00;17,98;17,99;17,99;17,96
28/06/2012 11:20:00;17,98;17,98;18,0;17,98
28/06/2012 11:21:00;17,98;17,97;17,99;17,96
28/06/2012 11:22:00;17,97;17,95;17,97;17,94
28/06/2012 11:23:00;17,94;17,95;17,96;17,94
28/06/2012 11:24:00;17,96;17,95;17,96;17,94
28/06/2012 11:25:00;17,95;17,92;17,95;17,92
28/06/2012 11:26:00;17,93;17,9;17,93;17,86
28/06/2012 11:27:00;17,9;17,91;17,91;17,89
28/06/2012 11:28:00;17,9;17,89;17,91;17,89
28/06/2012 11:29:00;17,88;17,86;17,88;17,86
28/06/2012 11:30:00;17,86;17,83;17,88;17,83
28/06/2012 11:31:00;17,83;17,8;17,83;17,78
28/06/2012 11:32:00;17,8;17,79;17,81;17,77
28/06/2012 11:33:00;17,79;17,79;17,8;17,77
28/06/2012 11:34:00;17,79;17,78;17,8;17,78
28/06/2012 11:35:00;17,77;17,74;17,77;17,72
28/06/2012 11:36:00;17,74;17,76;17,77;17,74
28/06/2012 11:37:00;17,76;17,75;17,77;17,74
28/06/2012 11:38:00;17,74;17,75;17,75;17,74
28/06/2012 11:39:00;17,75;17,78;17,78;17,74
28/06/2012 11:40:00;17,78;17,8;17,8;17,77
28/06/2012 11:41:00;17,79;17,8;17,81;17,79
28/06/2012 11:42:00;17,78;17,78;17,79;17,78
28/06/2012 11:43:00;17,78;17,76;17,78;17,75
28/06/2012 11:44:00;17,76;17,77;17,78;17,76
28/06/2012 11:45:00;17,76;17,74;17,77;17,74
28/06/2012 11:46:00;17,73;17,73;17,73;17,69
28/06/2012 11:47:00;17,73;17,78;17,78;17,72
28/06/2012 11:48:00;17,78;17,79;17,79;17,77
28/06/2012 11:49:00;17,78;17,81;17,81;17,78
28/06/2012 11:50:00;17,81;17,8;17,82;17,79
28/06/2012 11:51:00;17,78;17,8;17,8;17,78
28/06/2012 11:52:00;17,8;17,8;17,8;17,79
28/06/2012 11:53:00;17,8;17,77;17,81;17,77
28/06/2012 11:54:00;17,77;17,79;17,79;17,77
28/06/2012 11:55:00;17,79;17,76;17,79;17,76
28/06/2012 11:56:00;17,76;17,75;17,76;17,75
28/06/2012 11:57:00;17,76;17,76;17,78;17,76
28/06/2012 11:58:00;17,78;17,77;17,78;17,75
28/06/2012 11:59:00;17,77;17,79;17,79;17,76
28/06/2012 12:00:00;17,79;17,79;17,79;17,78
28/06/2012 12:01:00;17,79;17,74;17,79;17,74
28/06/2012 12:02:00;17,74;17,73;17,74;17,73
28/06/2012 12:03:00;17,73;17,73;17,75;17,72
28/06/2012 12:04:00;17,73;17,75;17,75;17,73
28/06/2012 12:05:00;17,75;17,75;17,75;17,74
28/06/2012 12:06:00;17,75;17,74;17,75;17,74
