Dates;Open;Close;High;Low
30/05/2012 10:03:00;18,56;18,5;18,6;18,5
30/05/2012 10:04:00;18,51;18,57;18,57;18,51
30/05/2012 10:05:00;18,55;18,53;18,56;18,53
30/05/2012 10:06:00;18,53;18,57;18,57;18,53
30/05/2012 10:07:00;18,57;18,62;18,64;18,55
30/05/2012 10:08:00;18,62;18,57;18,65;18,56
30/05/2012 10:09:00;18,57;18,56;18,57;18,54
30/05/2012 10:10:00;18,56;18,56;18,57;18,56
30/05/2012 10:11:00;18,57;18,6;18,61;18,55
30/05/2012 10:12:00;18,61;18,61;18,62;18,61
30/05/2012 10:13:00;18,62;18,57;18,62;18,57
30/05/2012 10:14:00;18,57;18,57;18,58;18,57
30/05/2012 10:15:00;18,58;18,57;18,58;18,57
30/05/2012 10:16:00;18,58;18,58;18,59;18,57
30/05/2012 10:17:00;18,58;18,54;18,58;18,53
30/05/2012 10:18:00;18,55;18,54;18,56;18,53
30/05/2012 10:19:00;18,54;18,54;18,55;18,54
30/05/2012 10:20:00;18,54;18,54;18,55;18,54
30/05/2012 10:21:00;18,56;18,54;18,56;18,54
30/05/2012 10:22:00;18,54;18,53;18,55;18,53
30/05/2012 10:23:00;18,54;18,54;18,55;18,53
30/05/2012 10:24:00;18,53;18,53;18,54;18,53
30/05/2012 10:25:00;18,53;18,53;18,55;18,52
30/05/2012 10:26:00;18,54;18,52;18,54;18,52
30/05/2012 10:27:00;18,53;18,53;18,53;18,51
30/05/2012 10:28:00;18,53;18,54;18,54;18,52
30/05/2012 10:29:00;18,53;18,57;18,57;18,53
30/05/2012 10:30:00;18,57;18,5;18,58;18,5
30/05/2012 10:31:00;18,51;18,44;18,51;18,43
30/05/2012 10:32:00;18,44;18,43;18,47;18,43
30/05/2012 10:33:00;18,43;18,41;18,44;18,37
30/05/2012 10:34:00;18,41;18,46;18,46;18,41
30/05/2012 10:35:00;18,44;18,48;18,49;18,44
30/05/2012 10:36:00;18,49;18,5;18,5;18,46
30/05/2012 10:37:00;18,5;18,46;18,53;18,46
30/05/2012 10:38:00;18,46;18,48;18,5;18,45
30/05/2012 10:39:00;18,48;18,5;18,5;18,46
30/05/2012 10:40:00;18,49;18,5;18,51;18,48
30/05/2012 10:41:00;18,5;18,5;18,51;18,45
30/05/2012 10:42:00;18,5;18,5;18,52;18,48
30/05/2012 10:43:00;18,5;18,52;18,52;18,49
30/05/2012 10:44:00;18,53;18,53;18,54;18,52
30/05/2012 10:45:00;18,53;18,53;18,54;18,51
30/05/2012 10:46:00;18,51;18,55;18,55;18,51
30/05/2012 10:47:00;18,54;18,55;18,56;18,52
30/05/2012 10:48:00;18,55;18,57;18,57;18,55
30/05/2012 10:49:00;18,57;18,53;18,57;18,53
30/05/2012 10:50:00;18,55;18,57;18,57;18,53
30/05/2012 10:51:00;18,55;18,57;18,58;18,55
30/05/2012 10:52:00;18,58;18,59;18,59;18,54
30/05/2012 10:53:00;18,59;18,62;18,65;18,58
30/05/2012 10:54:00;18,61;18,62;18,64;18,6
30/05/2012 10:55:00;18,62;18,56;18,64;18,56
